[2023-04-03 11:38:30] INFO: CheckM v1.2.2
[2023-04-03 11:38:30] INFO: checkm qa -o 6 xanthomonas.ms genomes.checkm
[2023-04-03 11:38:30] INFO: CheckM data: /home/djs217/checkm/data
[2023-04-03 11:38:30] INFO: [CheckM - qa] Tabulating genome statistics.
[2023-04-03 11:38:30] INFO: Calculating AAI between multi-copy marker genes.
[2023-04-03 11:38:30] INFO: Reading HMM info from file.
[2023-04-03 11:38:33] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Ids
GCA_014836395.1_ASM1483639v1_genomic	PF01967.16	JACSQX010000004.1_262,JACSQX010000005.1_85
GCA_014836395.1_ASM1483639v1_genomic	PF13549.1	JACSQX010000008.1_99,JACSQX010000009.1_8
GCA_014836395.1_ASM1483639v1_genomic	PF13607.1	JACSQX010000008.1_99,JACSQX010000009.1_8
GCA_014836395.1_ASM1483639v1_genomic	PF13380.1	JACSQX010000008.1_99,JACSQX010000009.1_8
GCA_014836395.1_ASM1483639v1_genomic	PF05193.16	JACSQX010000014.1_24,JACSQX010000018.1_44
GCA_014836395.1_ASM1483639v1_genomic	PF00675.15	JACSQX010000014.1_24,JACSQX010000018.1_44
GCA_014836395.1_ASM1483639v1_genomic	PF05567.6	JACSQX010000001.1_48,JACSQX010000017.1_18
GCA_014836395.1_ASM1483639v1_genomic	PF13429.1	JACSQX010000013.1_43,JACSQX010000017.1_85
GCA_014836395.1_ASM1483639v1_genomic	PF03764.13	JACSQX010000004.1_40,JACSQX010000025.1_2
GCA_014836395.1_ASM1483639v1_genomic	PF06463.8	JACSQX010000004.1_264,JACSQX010000005.1_84
GCA_014836395.1_ASM1483639v1_genomic	PF04339.7	JACSQX010000001.1_490,JACSQX010000012.1_33
GCA_014836395.1_ASM1483639v1_genomic	PF01436.16	JACSQX010000012.1_14,JACSQX010000018.1_35
GCA_014836395.1_ASM1483639v1_genomic	PF02643.10	JACSQX010000002.1_318,JACSQX010000008.1_205
GCA_014836395.1_ASM1483639v1_genomic	PF00545.15	JACSQX010000001.1_137,JACSQX010000010.1_21
GCA_014836395.1_ASM1483639v1_genomic	PF02867.10	JACSQX010000010.1_2,JACSQX010000024.1_15
GCA_014836395.1_ASM1483639v1_genomic	PF00317.16	JACSQX010000010.1_2,JACSQX010000024.1_15
GCA_014836395.1_ASM1483639v1_genomic	PF05496.7	JACSQX010000001.1_483,JACSQX010000002.1_73
GCA_014836395.1_ASM1483639v1_genomic	PF02146.12	JACSQX010000024.1_22,JACSQX010000024.1_4
GCA_014836395.1_ASM1483639v1_genomic	PF05048.8	JACSQX010000007.1_79,JACSQX010000008.1_108
GCA_014836395.1_ASM1483639v1_genomic	PF03819.12	JACSQX010000004.1_160,JACSQX010000013.1_24
GCA_014836395.1_ASM1483639v1_genomic	PF00704.23	JACSQX010000012.1_19,JACSQX010000013.1_14
GCA_014836395.1_ASM1483639v1_genomic	PF02391.12	JACSQX010000004.1_260,JACSQX010000005.1_88
GCA_014836395.1_ASM1483639v1_genomic	PF00491.16	JACSQX010000012.1_34,JACSQX010000019.1_35
GCA_014836395.1_ASM1483639v1_genomic	PF08521.5	JACSQX010000002.1_399,JACSQX010000007.1_194,JACSQX010000012.1_43
GCA_014836395.1_ASM1483639v1_genomic	PF11720.3	JACSQX010000002.1_79,JACSQX010000014.1_107
GCA_014836395.1_ASM1483639v1_genomic	PF07944.7	JACSQX010000003.1_131,JACSQX010000004.1_52,JACSQX010000007.1_213
GCA_017163705.1_ASM1716370v1_genomic	TIGR00539	JAFIWB010000008.1_117,JAFIWB010000031.1_5
GCA_017163705.1_ASM1716370v1_genomic	TIGR00517	JAFIWB010000001.1_118,JAFIWB010000013.1_36,JAFIWB010000031.1_6
GCA_017163705.1_ASM1716370v1_genomic	TIGR00004	JAFIWB010000006.1_153,JAFIWB010000012.1_63
GCA_017163705.1_ASM1716370v1_genomic	TIGR01379	JAFIWB010000012.1_66,JAFIWB010000032.1_1
GCA_017163705.1_ASM1716370v1_genomic	TIGR01488	JAFIWB010000001.1_121,JAFIWB010000001.1_429
GCA_017163705.1_ASM1716370v1_genomic	TIGR02448	JAFIWB010000005.1_11,JAFIWB010000049.1_4
GCA_017163705.1_ASM1716370v1_genomic	TIGR00110	JAFIWB010000005.1_212,JAFIWB010000012.1_39
GCA_017163705.1_ASM1716370v1_genomic	PF00515.23	JAFIWB010000006.1_136,JAFIWB010000008.1_57
GCA_017163705.1_ASM1716370v1_genomic	PF13103.1	JAFIWB010000005.1_53,JAFIWB010000022.1_8
GCA_017163705.1_ASM1716370v1_genomic	PF06127.6	JAFIWB010000004.1_21,JAFIWB010000020.1_64
GCA_017163705.1_ASM1716370v1_genomic	PF02421.13	JAFIWB010000002.1_324,JAFIWB010000003.1_233
GCA_017163705.1_ASM1716370v1_genomic	PF13549.1	JAFIWB010000007.1_26,JAFIWB010000024.1_18
GCA_017163705.1_ASM1716370v1_genomic	PF13607.1	JAFIWB010000007.1_26,JAFIWB010000024.1_18
GCA_017163705.1_ASM1716370v1_genomic	PF13380.1	JAFIWB010000007.1_26,JAFIWB010000024.1_18
GCA_017163705.1_ASM1716370v1_genomic	PF05193.16	JAFIWB010000005.1_74,JAFIWB010000045.1_5
GCA_017163705.1_ASM1716370v1_genomic	PF00675.15	JAFIWB010000005.1_74,JAFIWB010000045.1_5
GCA_017163705.1_ASM1716370v1_genomic	PF05567.6	JAFIWB010000002.1_16,JAFIWB010000026.1_73
GCA_017163705.1_ASM1716370v1_genomic	PF13429.1	JAFIWB010000004.1_37,JAFIWB010000026.1_8
GCA_017163705.1_ASM1716370v1_genomic	PF03764.13	JAFIWB010000012.1_17,JAFIWB010000047.1_12
GCA_017163705.1_ASM1716370v1_genomic	PF04339.7	JAFIWB010000001.1_117,JAFIWB010000003.1_95
GCA_017163705.1_ASM1716370v1_genomic	PF00221.14	JAFIWB010000001.1_14,JAFIWB010000002.1_266
GCA_017163705.1_ASM1716370v1_genomic	PF01436.16	JAFIWB010000001.1_135,JAFIWB010000018.1_81
GCA_017163705.1_ASM1716370v1_genomic	PF02867.10	JAFIWB010000028.1_63,JAFIWB010000037.1_6
GCA_017163705.1_ASM1716370v1_genomic	PF00317.16	JAFIWB010000028.1_63,JAFIWB010000037.1_6
GCA_017163705.1_ASM1716370v1_genomic	PF05496.7	JAFIWB010000003.1_88,JAFIWB010000022.1_12
GCA_017163705.1_ASM1716370v1_genomic	PF02146.12	JAFIWB010000007.1_2,JAFIWB010000028.1_52
GCA_017163705.1_ASM1716370v1_genomic	PF05048.8	JAFIWB010000014.1_68,JAFIWB010000024.1_9
GCA_017163705.1_ASM1716370v1_genomic	PF03819.12	JAFIWB010000004.1_19,JAFIWB010000034.1_11
GCA_017163705.1_ASM1716370v1_genomic	PF00704.23	JAFIWB010000001.1_131,JAFIWB010000004.1_10
GCA_017163705.1_ASM1716370v1_genomic	PF00491.16	JAFIWB010000001.1_116,JAFIWB010000028.1_28
GCA_017163705.1_ASM1716370v1_genomic	PF08521.5	JAFIWB010000001.1_107,JAFIWB010000008.1_21,JAFIWB010000029.1_10
GCA_017163705.1_ASM1716370v1_genomic	PF11720.3	JAFIWB010000022.1_18,JAFIWB010000043.1_10
GCA_017163705.1_ASM1716370v1_genomic	PF07944.7	JAFIWB010000001.1_275,JAFIWB010000004.1_206,JAFIWB010000012.1_30
GCA_020783655.1_ASM2078365v1_genomic	PF00515.23	JAJGQH010000006.1_125,JAJGQH010000018.1_56
GCA_020783655.1_ASM2078365v1_genomic	PF13857.1	JAJGQH010000009.1_77,JAJGQH010000011.1_106
GCA_020783655.1_ASM2078365v1_genomic	PF09369.5	JAJGQH010000014.1_8,JAJGQH010000019.1_21,JAJGQH010000021.1_23
GCA_020783655.1_ASM2078365v1_genomic	PF01170.13	JAJGQH010000003.1_246,JAJGQH010000014.1_70
GCA_020783655.1_ASM2078365v1_genomic	PF00574.18	JAJGQH010000008.1_133,JAJGQH010000015.1_78
GCA_020783675.1_ASM2078367v1_genomic	PF00515.23	JAJGQO010000016.1_94,JAJGQO010000018.1_52,JAJGQO010000023.1_15
GCA_020783675.1_ASM2078367v1_genomic	PF00308.13	JAJGQO010000003.1_284,JAJGQO010000024.1_10
GCA_020783675.1_ASM2078367v1_genomic	PF01436.16	JAJGQO010000021.1_19,JAJGQO010000027.1_55
GCA_020783675.1_ASM2078367v1_genomic	PF13714.1	JAJGQO010000014.1_77,JAJGQO010000031.1_2
GCA_020783715.1_ASM2078371v1_genomic	TIGR03170	JAJGQE010000010.1_63,JAJGQE010000020.1_93
GCA_020783715.1_ASM2078371v1_genomic	TIGR00517	JAJGQE010000007.1_90,JAJGQE010000016.1_24
GCA_020783715.1_ASM2078371v1_genomic	TIGR00004	JAJGQE010000014.1_112,JAJGQE010000048.1_21
GCA_020783715.1_ASM2078371v1_genomic	TIGR02479	JAJGQE010000010.1_9,JAJGQE010000020.1_65
GCA_020783715.1_ASM2078371v1_genomic	TIGR03818	JAJGQE010000001.1_124,JAJGQE010000020.1_66
GCA_020783715.1_ASM2078371v1_genomic	TIGR01488	JAJGQE010000002.1_167,JAJGQE010000007.1_93
GCA_020783715.1_ASM2078371v1_genomic	TIGR02492	JAJGQE010000010.1_52,JAJGQE010000020.1_83
GCA_020783715.1_ASM2078371v1_genomic	TIGR03804	JAJGQE010000003.1_46,JAJGQE010000029.1_1
GCA_020783715.1_ASM2078371v1_genomic	TIGR01395	JAJGQE010000010.1_60,JAJGQE010000020.1_91
GCA_020783715.1_ASM2078371v1_genomic	TIGR00110	JAJGQE010000003.1_59,JAJGQE010000006.1_17
GCA_020783715.1_ASM2078371v1_genomic	TIGR01400	JAJGQE010000010.1_16,JAJGQE010000020.1_76
GCA_020783715.1_ASM2078371v1_genomic	PF04316.8	JAJGQE010000010.1_64,JAJGQE010000020.1_68
GCA_020783715.1_ASM2078371v1_genomic	PF00515.23	JAJGQE010000024.1_37,JAJGQE010000048.1_4
GCA_020783715.1_ASM2078371v1_genomic	PF06127.6	JAJGQE010000011.1_51,JAJGQE010000031.1_29
GCA_020783715.1_ASM2078371v1_genomic	PF02421.13	JAJGQE010000013.1_90,JAJGQE010000019.1_38
GCA_020783715.1_ASM2078371v1_genomic	PF02563.11	JAJGQE010000004.1_77,JAJGQE010000011.1_134
GCA_020783715.1_ASM2078371v1_genomic	PF13549.1	JAJGQE010000003.1_37,JAJGQE010000012.1_4
GCA_020783715.1_ASM2078371v1_genomic	PF13607.1	JAJGQE010000003.1_37,JAJGQE010000012.1_4
GCA_020783715.1_ASM2078371v1_genomic	PF13380.1	JAJGQE010000003.1_37,JAJGQE010000012.1_4
GCA_020783715.1_ASM2078371v1_genomic	PF05193.16	JAJGQE010000001.1_80,JAJGQE010000024.1_19
GCA_020783715.1_ASM2078371v1_genomic	PF00675.15	JAJGQE010000001.1_80,JAJGQE010000024.1_19
GCA_020783715.1_ASM2078371v1_genomic	PF05567.6	JAJGQE010000004.1_114,JAJGQE010000005.1_122
GCA_020783715.1_ASM2078371v1_genomic	PF07195.7	JAJGQE010000010.1_49,JAJGQE010000020.1_60
GCA_020783715.1_ASM2078371v1_genomic	PF02465.13	JAJGQE010000010.1_49,JAJGQE010000020.1_60
GCA_020783715.1_ASM2078371v1_genomic	PF05048.8	JAJGQE010000003.1_46,JAJGQE010000029.1_1
GCA_020783715.1_ASM2078371v1_genomic	PF01832.15	JAJGQE010000010.1_53,JAJGQE010000020.1_70
GCA_020783715.1_ASM2078371v1_genomic	PF03764.13	JAJGQE010000005.1_40,JAJGQE010000006.1_36
GCA_020783715.1_ASM2078371v1_genomic	PF13860.1	JAJGQE010000010.1_59,JAJGQE010000020.1_90
GCA_020783715.1_ASM2078371v1_genomic	PF04339.7	JAJGQE010000007.1_89,JAJGQE010000010.1_82
GCA_020783715.1_ASM2078371v1_genomic	PF01436.16	JAJGQE010000001.1_73,JAJGQE010000007.1_117
GCA_020783715.1_ASM2078371v1_genomic	PF13614.1	JAJGQE010000002.1_108,JAJGQE010000011.1_132
GCA_020783715.1_ASM2078371v1_genomic	PF13807.1	JAJGQE010000004.1_76,JAJGQE010000011.1_132
GCA_020783715.1_ASM2078371v1_genomic	PF01706.11	JAJGQE010000010.1_27,JAJGQE010000020.1_56
GCA_020783715.1_ASM2078371v1_genomic	PF04321.12	JAJGQE010000011.1_141,JAJGQE010000025.1_60
GCA_020783715.1_ASM2078371v1_genomic	PF02643.10	JAJGQE010000026.1_46,JAJGQE010000051.1_8
GCA_020783715.1_ASM2078371v1_genomic	PF00545.15	JAJGQE010000004.1_24,JAJGQE010000037.1_29
GCA_020783715.1_ASM2078371v1_genomic	PF02867.10	JAJGQE010000003.1_166,JAJGQE010000003.1_96
GCA_020783715.1_ASM2078371v1_genomic	PF00317.16	JAJGQE010000003.1_166,JAJGQE010000003.1_96
GCA_020783715.1_ASM2078371v1_genomic	PF05496.7	JAJGQE010000010.1_87,JAJGQE010000040.1_21
GCA_020783715.1_ASM2078371v1_genomic	PF05635.6	JAJGQE010000011.1_119,JAJGQE010000019.1_47
GCA_020783715.1_ASM2078371v1_genomic	PF08502.5	JAJGQE010000023.1_15,JAJGQE010000038.1_49
GCA_020783715.1_ASM2078371v1_genomic	PF02146.12	JAJGQE010000003.1_155,JAJGQE010000003.1_173
GCA_020783715.1_ASM2078371v1_genomic	PF03819.12	JAJGQE010000014.1_39,JAJGQE010000031.1_31
GCA_020783715.1_ASM2078371v1_genomic	PF02823.11	JAJGQE010000001.1_174,JAJGQE010000017.1_94
GCA_020783715.1_ASM2078371v1_genomic	PF02561.9	JAJGQE010000010.1_48,JAJGQE010000020.1_61
GCA_020783715.1_ASM2078371v1_genomic	PF00491.16	JAJGQE010000003.1_128,JAJGQE010000007.1_88
GCA_020783715.1_ASM2078371v1_genomic	PF08521.5	JAJGQE010000007.1_79,JAJGQE010000038.1_16
GCA_020783715.1_ASM2078371v1_genomic	PF07559.9	JAJGQE010000010.1_58,JAJGQE010000020.1_89
GCA_020783715.1_ASM2078371v1_genomic	PF01321.13	JAJGQE010000002.1_25,JAJGQE010000009.1_36
GCA_020783715.1_ASM2078371v1_genomic	PF07944.7	JAJGQE010000002.1_12,JAJGQE010000006.1_26,JAJGQE010000008.1_4
GCA_020783715.1_ASM2078371v1_genomic	PF00909.16	JAJGQE010000070.1_1,JAJGQE010000080.1_1
GCA_020783715.1_ASM2078371v1_genomic	PF00174.14	JAJGQE010000023.1_28,JAJGQE010000041.1_18
GCA_020783725.1_ASM2078372v1_genomic	TIGR00112	JAJGQN010000004.1_14,JAJGQN010000395.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR01313	JAJGQN010000110.1_10,JAJGQN010000118.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR02034	JAJGQN010000414.1_1,JAJGQN010000415.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR00676	JAJGQN010000005.1_21,JAJGQN010000205.1_4
GCA_020783725.1_ASM2078372v1_genomic	TIGR02673	JAJGQN010000146.1_9,JAJGQN010000272.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR01656	JAJGQN010000091.1_13,JAJGQN010000353.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR00169	JAJGQN010000027.1_1,JAJGQN010000049.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR01499	JAJGQN010000106.1_14,JAJGQN010000304.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR03703	JAJGQN010000017.1_38,JAJGQN010000233.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR01682	JAJGQN010000029.1_42,JAJGQN010000273.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR00122	JAJGQN010000092.1_12,JAJGQN010000142.1_12
GCA_020783725.1_ASM2078372v1_genomic	TIGR00170	JAJGQN010000027.1_4,JAJGQN010000246.1_1,JAJGQN010000392.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR03558	JAJGQN010000010.1_6,JAJGQN010000056.1_9
GCA_020783725.1_ASM2078372v1_genomic	TIGR00784	JAJGQN010000027.1_27,JAJGQN010000161.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR02796	JAJGQN010000009.1_14,JAJGQN010000271.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR01364	JAJGQN010000088.1_9,JAJGQN010000425.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR01394	JAJGQN010000044.1_46,JAJGQN010000145.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR00742	JAJGQN010000092.1_4,JAJGQN010000142.1_4
GCA_020783725.1_ASM2078372v1_genomic	TIGR00611	JAJGQN010000129.1_6,JAJGQN010000317.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR01738	JAJGQN010000037.1_8,JAJGQN010000330.1_3
GCA_020783725.1_ASM2078372v1_genomic	TIGR01855	JAJGQN010000091.1_14,JAJGQN010000353.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR02152	JAJGQN010000015.1_1,JAJGQN010000157.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR00234	JAJGQN010000337.1_1,JAJGQN010000362.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR01410	JAJGQN010000136.1_6,JAJGQN010000421.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR01455	JAJGQN010000003.1_31,JAJGQN010000348.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR00171	JAJGQN010000027.1_3,JAJGQN010000392.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR02801	JAJGQN010000009.1_15,JAJGQN010000271.1_3
GCA_020783725.1_ASM2078372v1_genomic	TIGR02070	JAJGQN010000025.1_23,JAJGQN010000369.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR00185	JAJGQN010000094.1_12,JAJGQN010000235.1_4
GCA_020783725.1_ASM2078372v1_genomic	TIGR01161	JAJGQN010000299.1_2,JAJGQN010000300.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR00121	JAJGQN010000092.1_12,JAJGQN010000142.1_12
GCA_020783725.1_ASM2078372v1_genomic	TIGR03862	JAJGQN010000006.1_30,JAJGQN010000379.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR03150	JAJGQN010000103.1_15,JAJGQN010000346.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR02799	JAJGQN010000009.1_13,JAJGQN010000271.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR00577	JAJGQN010000225.1_4,JAJGQN010000250.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR01461	JAJGQN010000003.1_58,JAJGQN010000184.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR00552	JAJGQN010000055.1_7,JAJGQN010000249.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR01479	JAJGQN010000046.1_9,JAJGQN010000287.1_2
GCA_020783725.1_ASM2078372v1_genomic	TIGR02794	JAJGQN010000009.1_16,JAJGQN010000271.1_4
GCA_020783725.1_ASM2078372v1_genomic	TIGR01125	JAJGQN010000003.1_59,JAJGQN010000184.1_1
GCA_020783725.1_ASM2078372v1_genomic	TIGR00586	JAJGQN010000005.1_25,JAJGQN010000205.1_6
GCA_020783725.1_ASM2078372v1_genomic	TIGR00505	JAJGQN010000097.1_7,JAJGQN010000180.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF10396.4	JAJGQN010000188.1_3,JAJGQN010000190.1_5
GCA_020783725.1_ASM2078372v1_genomic	PF12631.2	JAJGQN010000188.1_3,JAJGQN010000190.1_5
GCA_020783725.1_ASM2078372v1_genomic	PF03814.10	JAJGQN010000005.1_59,JAJGQN010000365.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF03767.9	JAJGQN010000152.1_3,JAJGQN010000214.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF13698.1	JAJGQN010000094.1_10,JAJGQN010000235.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF13103.1	JAJGQN010000009.1_16,JAJGQN010000271.1_4
GCA_020783725.1_ASM2078372v1_genomic	PF00218.16	JAJGQN010000011.1_51,JAJGQN010000352.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF07662.8	JAJGQN010000015.1_2,JAJGQN010000157.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF07498.7	JAJGQN010000146.1_6,JAJGQN010000426.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF02421.13	JAJGQN010000070.1_15,JAJGQN010000380.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF13857.1	JAJGQN010000092.1_2,JAJGQN010000112.1_1,JAJGQN010000165.1_6,JAJGQN010000263.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF05035.7	JAJGQN010000010.1_59,JAJGQN010000231.1_4
GCA_020783725.1_ASM2078372v1_genomic	PF01512.12	JAJGQN010000003.1_16,JAJGQN010000291.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF01967.16	JAJGQN010000029.1_43,JAJGQN010000273.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF07308.8	JAJGQN010000119.1_10,JAJGQN010000123.1_16
GCA_020783725.1_ASM2078372v1_genomic	PF00476.15	JAJGQN010000083.1_24,JAJGQN010000367.1_1,JAJGQN010000368.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF01330.16	JAJGQN010000009.1_10,JAJGQN010000224.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF07499.8	JAJGQN010000009.1_10,JAJGQN010000224.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF00146.16	JAJGQN010000003.1_14,JAJGQN010000302.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF13482.1	JAJGQN010000076.1_4,JAJGQN010000210.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF08482.5	JAJGQN010000024.1_47,JAJGQN010000119.1_8
GCA_020783725.1_ASM2078372v1_genomic	PF04367.8	JAJGQN010000057.1_28,JAJGQN010000359.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF12300.3	JAJGQN010000146.1_8,JAJGQN010000272.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF09369.5	JAJGQN010000076.1_5,JAJGQN010000210.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00731.15	JAJGQN010000299.1_1,JAJGQN010000300.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF09312.6	JAJGQN010000015.1_43,JAJGQN010000281.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF06463.8	JAJGQN010000029.1_44,JAJGQN010000273.1_5
GCA_020783725.1_ASM2078372v1_genomic	PF05201.10	JAJGQN010000162.1_2,JAJGQN010000389.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00745.15	JAJGQN010000162.1_2,JAJGQN010000389.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF08501.6	JAJGQN010000232.1_5,JAJGQN010000357.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF00728.17	JAJGQN010000016.1_36,JAJGQN010000268.1_1,JAJGQN010000383.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF03776.9	JAJGQN010000105.1_1,JAJGQN010000360.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00346.14	JAJGQN010000003.1_18,JAJGQN010000291.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF10017.4	JAJGQN010000121.1_8,JAJGQN010000206.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF01624.15	JAJGQN010000052.1_18,JAJGQN010000378.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF06071.8	JAJGQN010000162.1_9,JAJGQN010000396.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF03547.13	JAJGQN010000242.1_1,JAJGQN010000374.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00398.15	JAJGQN010000015.1_41,JAJGQN010000281.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF04166.7	JAJGQN010000015.1_42,JAJGQN010000281.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF02774.13	JAJGQN010000003.1_41,JAJGQN010000375.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF02230.11	JAJGQN010000125.1_2,JAJGQN010000292.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF04023.9	JAJGQN010000070.1_14,JAJGQN010000380.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF07555.8	JAJGQN010000013.1_7,JAJGQN010000258.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF08975.5	JAJGQN010000018.1_43,JAJGQN010000154.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF00475.13	JAJGQN010000091.1_13,JAJGQN010000353.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF13242.1	JAJGQN010000091.1_13,JAJGQN010000353.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF05496.7	JAJGQN010000009.1_12,JAJGQN010000224.1_5
GCA_020783725.1_ASM2078372v1_genomic	PF03176.10	JAJGQN010000219.1_3,JAJGQN010000264.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00591.16	JAJGQN010000011.1_52,JAJGQN010000352.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00902.13	JAJGQN010000136.1_5,JAJGQN010000421.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF02705.11	JAJGQN010000009.1_11,JAJGQN010000224.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF01558.13	JAJGQN010000121.1_11,JAJGQN010000206.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF03653.8	JAJGQN010000170.1_3,JAJGQN010000275.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF00351.16	JAJGQN010000030.1_30,JAJGQN010000238.1_4
GCA_020783725.1_ASM2078372v1_genomic	PF02558.11	JAJGQN010000147.1_8,JAJGQN010000377.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF08546.6	JAJGQN010000147.1_8,JAJGQN010000377.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF02146.12	JAJGQN010000001.1_18,JAJGQN010000173.1_7
GCA_020783725.1_ASM2078372v1_genomic	PF14346.1	JAJGQN010000046.1_34,JAJGQN010000401.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00781.19	JAJGQN010000228.1_5,JAJGQN010000251.1_4
GCA_020783725.1_ASM2078372v1_genomic	PF12399.3	JAJGQN010000132.1_10,JAJGQN010000323.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF00311.12	JAJGQN010000005.1_6,JAJGQN010000336.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF03924.8	JAJGQN010000100.1_8,JAJGQN010000339.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF04066.8	JAJGQN010000031.1_31,JAJGQN010000338.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF02628.10	JAJGQN010000038.1_29,JAJGQN010000371.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF02823.11	JAJGQN010000114.1_13,JAJGQN010000137.1_3
GCA_020783725.1_ASM2078372v1_genomic	PF02391.12	JAJGQN010000029.1_41,JAJGQN010000273.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF00011.16	JAJGQN010000082.1_12,JAJGQN010000385.1_1
GCA_020783725.1_ASM2078372v1_genomic	PF04342.7	JAJGQN010000015.1_14,JAJGQN010000015.1_8
GCA_020783725.1_ASM2078372v1_genomic	PF03349.11	JAJGQN010000199.1_6,JAJGQN010000227.1_4
GCA_020783725.1_ASM2078372v1_genomic	PF02050.11	JAJGQN010000023.1_7,JAJGQN010000388.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF03334.9	JAJGQN010000031.1_30,JAJGQN010000338.1_2
GCA_020783725.1_ASM2078372v1_genomic	PF08521.5	JAJGQN010000027.1_24,JAJGQN010000161.1_4
